"V1";"V3";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V130";"V131";"V132";"V133";"V134";"V135";"V136";"V137";"V138";"V139";"V140";"V141";"V142";"V143";"V144";"V145";"V146";"V147";"V148";"V149";"V150";"V151";"V152";"V153";"V154";"V155";"V156";"V157";"V158";"V159";"V160";"V161";"V162";"V163";"V164";"V165";"V166";"V167";"V168";"V169";"V170";"V171";"V172";"V173";"V174";"V175";"V176";"V177";"V178";"V179";"V180";"V181";"V183";"V184";"V185"
9990;5356;1999;2;1962;6;1;1;1;9;1;10;1;;7;2;2;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;1;0;0;1;1;0;1;0;1;6;5;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;1;6;6;2;3;1;1;2;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;1;3;2;3;1;2;1;1;1;2;1;2;1;2;1;1;1;0;1;0;1;0;1;0;0;0;1;1;1;2;1;1;3;1;4;2;1;1;1;2;1;2;1;1;3;3;2;3;2;2;3;2;2;10;6;6;10;7;5;4;1;10;10;10;7;5;1;2;1;5;3;2;10;3;37;37;1;2;2;2;3;2;2;3;2;1;30;9;;"nej";2;3;2
9990;5356;1999;1;1949;1;2;1;3;3;4;8;2;11;7;2;2;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;1;1;1;1;1;0;1;1;1;6;10;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;;;;2;1;1;1;2;8;1;8;2;2;1;2;2;2;2;2;8;1;2;2;1;1;3;1;3;2;3;1;1;1;2;1;1;1;1;2;1;2;1;1;0;1;0;1;0;0;0;0;1;1;2;2;3;3;3;3;2;88;1;3;1;8;8;1;1;1;8;1;1;1;2;1;1;2;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;4;1;8;4;1;10;3;50;50;1;4;2;2;4;4;2;1;1;1;29;9;;"nej";2;4;1
9990;5356;1999;1;1946;1;2;1;1;3;3;1;1;;7;2;1;2;2;;2;;2;;2;;2;;2;;2;;1;1;2;;1;0;0;0;0;0;0;0;1;8;10;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;10;10;1;1;2;1;2;6;1;1;2;1;1;8;2;2;2;2;2;5;2;2;1;2;3;1;2;3;3;1;1;1;2;1;1;1;2;1;1;1;1;1;0;1;0;1;0;0;0;1;0;1;2;2;2;2;3;1;1;7;1;4;1;2;1;1;8;1;1;2;2;2;3;2;2;2;2;2;1;1;1;1;1;1;1;1;7;6;8;5;3;1;3;2;8;3;3;10;3;53;53;1;4;2;2;4;4;2;2;2;1;28;9;;"nej";2;3;2
9990;5356;1999;2;1941;1;2;1;3;7;1;10;2;5;8;2;1;2;2;;2;;2;;1;2;2;;2;;1;2;2;;2;;0;0;0;0;1;0;0;0;1;7;7;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1;9;8;1;8;2;1;2;3;1;1;2;1;1;1;2;2;2;2;2;6;1;1;1;3;3;1;2;3;3;1;2;2;2;2;2;1;2;1;1;2;1;1;0;1;0;1;0;1;0;0;0;8;8;1;8;8;2;3;1;5;4;1;1;1;8;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;3;1;3;3;3;3;10;8;9;7;4;1;3;2;88;1;2;10;3;58;57;1;4;3;2;5;5;3;3;2;1;1;10;;"nej";2;1;2
9990;5356;1999;1;1938;1;2;1;3;3;1;9;2;9;2;1;1;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;0;0;0;0;0;0;0;0;1;10;10;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;9;9;1;1;2;1;2;6;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;3;2;3;1;2;1;1;2;2;1;2;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;2;1;3;3;1;6;4;1;1;2;1;1;1;2;2;2;2;2;3;2;1;1;2;1;1;1;1;1;1;2;3;1;10;10;10;2;2;2;3;1;3;1;3;10;3;61;61;1;5;3;2;5;5;1;3;2;1;5;10;;"nej";2;3;2
9990;5356;1999;2;1952;3;4;1;3;3;4;10;1;;6;1;2;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;1;0;0;0;0;0;0;0;1;10;5;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;;;;2;1;1;1;2;8;1;2;2;1;1;1;2;2;2;1;2;5;1;1;1;3;1;1;3;1;3;1;1;1;1;1;2;1;2;2;1;1;1;1;0;1;0;0;0;1;0;1;0;1;2;1;2;2;3;3;2;5;1;4;1;1;2;1;2;1;1;1;3;3;2;2;1;2;2;2;1;1;1;1;1;1;1;1;1;10;10;10;1;1;2;1;6;4;1;10;3;47;47;1;3;2;2;4;3;2;2;2;1;30;9;;"nej";2;4;2
9990;5356;1999;2;1944;1;2;1;1;7;1;5;2;9;88;2;1;2;2;;2;;1;1;2;;2;;2;;1;1;2;;2;;0;0;0;0;0;0;0;0;1;10;10;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;10;10;1;1;2;1;2;4;1;2;2;2;1;1;1;1;1;1;2;8;2;1;1;1;2;1;3;2;3;1;1;1;2;3;2;2;2;1;2;2;0;1;0;1;0;1;0;1;0;1;0;1;1;1;1;2;3;3;1;8;2;4;1;1;1;1;2;2;3;2;2;2;2;3;1;3;3;2;1;1;1;1;3;1;8;1;10;10;10;10;8;3;4;2;8;1;1;10;3;55;54;1;4;2;2;5;4;8;3;3;1;8;10;;"nej";2;2;2
9990;5356;1999;2;1967;3;4;1;4;5;1;8;1;;7;2;1;1;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;1;6;8;0;1;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;8;7;1;3;2;1;2;5;1;2;2;1;1;2;1;2;2;2;3;3;2;2;2;3;2;1;2;3;3;1;1;1;3;1;1;8;2;2;1;1;1;1;0;1;0;1;0;0;0;1;0;2;1;1;2;2;3;3;1;5;2;4;1;2;2;1;1;1;1;2;2;2;3;2;1;3;2;2;1;1;1;1;1;1;5;1;10;5;10;10;5;1;2;1;4;1;3;12;3;32;32;1;2;1;2;2;2;2;1;3;1;13;10;;"nej";2;2;1
9990;5356;1999;1;1953;1;2;1;1;8;1;10;1;;8;1;2;2;2;;2;;2;;2;;2;;2;;2;;2;;1;1;0;0;0;1;1;0;1;0;1;8;7;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;9;8;1;2;2;1;2;4;1;2;2;1;1;1;2;2;2;2;1;8;1;1;1;2;3;1;3;2;2;1;1;1;1;2;2;1;2;1;2;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;2;1;3;3;2;4;4;3;2;2;8;1;8;1;8;2;2;2;2;2;2;2;2;2;2;2;3;1;1;3;1;1;10;10;10;8;1;2;3;2;1;2;1;12;3;46;45;1;3;2;2;4;3;3;3;2;1;27;10;;"nej";2;2;2
9990;5356;1999;1;1955;1;2;1;3;5;1;6;2;6;8;1;2;1;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;2;9;10;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;0;1;1;5;2;3;1;1;2;6;2;2;2;2;2;1;2;2;2;2;2;1;2;1;1;2;2;1;3;1;1;1;1;1;2;1;2;1;2;1;2;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;2;4;3;1;1;1;2;1;1;2;3;1;3;2;3;2;2;2;1;1;1;1;1;1;1;1;10;10;10;1;1;1;2;3;5;1;1;12;3;44;43;1;3;2;2;3;3;3;3;3;1;16;10;;"nej";2;3;2
9990;5356;1999;1;1930;1;2;1;3;3;4;10;1;;8;2;1;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;0;0;0;0;0;0;0;0;1;8;10;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;;;;1;1;2;1;2;5;2;8;1;2;2;2;2;2;2;2;3;2;2;1;1;2;2;1;3;2;2;1;1;2;1;1;1;1;2;1;3;1;1;1;0;1;0;0;0;1;0;1;0;1;1;1;2;2;3;3;1;3;1;4;1;2;1;1;3;1;1;2;3;2;2;2;2;2;2;2;2;2;5;1;5;5;5;3;8;10;10;10;88;1;3;2;10;2;2;12;3;69;69;1;5;3;2;6;6;3;2;2;1;12;10;;"nej";2;2;2
9990;5356;1999;1;1952;1;2;1;4;6;1;4;1;;8;2;1;2;2;;2;;2;;2;;2;;2;;2;;2;;1;1;0;0;0;0;0;0;0;0;1;8;8;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;2;8;9;1;3;1;1;2;6;8;2;8;8;2;2;2;2;2;2;4;1;2;2;1;3;3;2;8;2;8;1;8;2;2;1;1;1;2;2;2;1;0;1;0;1;1;1;0;0;0;0;0;8;8;1;2;2;3;3;1;88;2;1;8;8;1;1;8;1;1;3;3;2;8;4;2;2;3;2;1;3;3;1;1;1;1;1;4;4;4;10;1;3;8;2;88;2;2;12;3;47;46;1;3;2;2;4;3;3;1;2;1;26;10;;"nej";2;3;2
9990;5356;1999;2;1947;1;2;1;1;6;2;8;2;10;8;2;2;2;2;;2;;2;;1;2;2;;2;;1;2;2;;2;;0;0;0;1;0;0;0;0;1;5;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;7;2;1;2;2;1;2;8;2;2;2;1;2;2;2;2;2;2;4;1;2;2;1;3;2;2;2;2;3;2;1;2;2;2;1;1;1;2;2;1;1;1;0;1;0;1;0;0;0;1;0;1;1;1;1;2;2;2;2;5;4;2;1;1;1;1;2;1;1;3;3;2;3;3;2;3;3;2;1;5;5;1;1;1;1;1;5;10;10;10;1;2;3;2;2;3;2;12;3;52;51;1;4;2;2;4;4;3;1;3;1;26;10;;"nej";2;4;1
9990;5356;1999;2;1926;5;5;1;4;4;4;10;1;;6;2;2;2;1;1;1;1;1;2;2;;2;;2;;2;;2;;2;;0;0;0;0;0;0;0;0;1;6;10;1;1;0;1;0;0;0;1;0;0;1;1;0;1;1;0;;;;1;3;2;1;2;3;1;8;2;1;1;8;2;1;8;8;1;7;1;1;2;3;3;1;3;2;3;1;1;2;2;3;1;1;2;1;3;2;1;1;0;1;0;1;0;0;0;1;0;2;2;3;3;3;3;3;1;8;1;2;3;2;2;1;1;1;1;2;3;2;2;2;2;3;3;2;1;1;1;1;1;1;3;1;10;10;10;10;1;1;2;1;6;2;2;12;3;73;72;1;6;3;2;7;6;2;2;2;1;19;10;;"nej";2;1;2
9990;5356;1999;2;1965;1;2;1;2;10;6;;2;4;8;2;1;2;2;;1;2;1;1;1;2;2;;2;;2;;2;;2;;0;0;0;0;1;0;0;0;1;10;10;1;1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;;;;1;3;2;1;2;4;1;2;2;2;1;2;2;2;2;2;2;3;2;1;1;2;3;1;3;2;3;1;1;1;2;1;2;1;2;1;2;2;1;1;0;1;0;1;0;1;0;0;0;1;1;1;2;2;8;3;1;5;4;1;1;1;1;1;2;1;1;2;2;2;3;3;2;2;2;2;1;2;1;1;5;4;5;1;10;10;10;7;6;1;2;2;5;1;1;12;3;34;34;1;2;1;2;2;2;3;3;2;1;8;10;;"nej";2;2;2
9990;5356;1999;1;1980;6;1;2;;6;1;14;2;;8;3;2;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;0;0;0;0;0;0;0;0;1;8;8;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;8;6;2;3;2;1;2;8;1;1;1;8;1;2;2;8;2;2;1;3;2;2;1;3;3;2;2;3;3;2;3;2;2;3;1;8;1;2;1;1;1;0;0;0;0;1;1;1;0;1;0;2;2;2;8;8;2;3;1;4;2;1;1;2;3;2;3;1;1;2;2;2;3;2;2;3;3;2;2;2;5;1;1;3;1;1;3;3;2;5;2;2;1;1;88;1;2;12;3;19;19;1;1;1;1;1;1;3;1;2;1;22;10;;"nej";2;4;2
9990;5356;1999;1;1936;1;2;1;2;3;4;7;1;;6;2;3;1;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;2;7;6;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;;1;1;1;1;2;4;1;8;2;1;1;8;2;8;2;2;2;7;1;1;1;3;3;1;3;2;3;1;2;2;2;2;1;1;2;1;2;2;1;1;0;1;0;1;0;0;0;1;0;1;2;2;2;3;3;3;1;5;1;2;1;2;8;1;1;1;1;2;3;2;4;2;2;3;3;2;1;1;1;1;2;1;1;1;88;5;5;88;88;2;3;2;88;3;2;12;3;63;62;1;5;3;2;6;5;2;2;2;1;6;10;;"nej";2;2;1
9990;5356;1999;1;1974;6;1;2;;6;1;8;1;;8;3;2;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;0;0;0;0;0;0;0;0;1;7;7;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;8;9;1;1;2;1;2;8;1;2;2;8;1;2;2;2;2;2;4;1;2;2;1;1;3;2;3;2;3;2;1;1;2;2;1;1;2;2;1;1;1;1;0;0;1;1;0;0;0;0;1;1;1;2;3;2;1;3;1;7;1;2;2;2;1;3;1;1;3;3;3;2;4;3;1;1;3;1;1;1;1;1;1;2;1;1;4;4;6;9;1;1;2;1;1;2;2;12;3;25;24;1;1;1;1;1;1;3;1;2;1;20;10;;"nej";2;4;2
9990;5356;1999;1;1941;1;2;1;5;;1;11;1;;8;1;1;;;2;;2;;2;;2;;2;;2;;2;;2;;2;0;0;0;0;0;0;0;0;1;10;10;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;3;5;1;1;1;3;2;;8;1;2;1;1;1;1;1;1;1;2;1;10;1;1;1;3;3;1;1;2;3;1;3;1;1;1;1;1;2;2;1;1;0;1;0;1;0;1;0;0;1;0;1;2;2;2;3;3;3;3;1;6;2;1;1;2;1;1;1;1;1;3;2;2;3;4;2;2;2;2;1;1;1;1;1;1;1;1;10;1;10;1;1;1;3;2;88;1;1;9;3;58;57;1;4;3;2;5;5;3;1;2;1;13;10;;"nej";2;4;2
9990;5356;1999;1;1960;4;2;1;4;6;6;;2;10;8;2;1;2;2;;1;2;2;;1;2;2;;2;;2;;2;;2;;0;0;0;0;0;0;0;0;1;8;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;;1;2;2;1;2;4;1;1;2;1;1;2;2;2;2;2;1;5;1;2;1;3;3;1;2;2;3;1;3;1;1;1;1;1;2;1;2;1;0;1;0;0;1;0;0;0;0;1;0;1;1;1;2;1;1;2;1;4;1;2;1;2;2;1;3;1;1;2;4;3;2;3;4;4;3;3;1;1;6;1;1;1;1;1;10;10;10;6;9;1;3;;1;2;2;9;3;39;38;1;2;2;2;3;3;3;2;2;1;12;10;;"nej";2;2;2
9990;5356;1999;1;1957;1;2;1;3;7;1;6;1;;8;2;1;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;1;0;1;0;1;0;0;0;1;9;10;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;;;;1;1;2;1;2;5;1;2;2;2;2;2;2;2;2;1;2;2;2;8;1;3;3;1;3;3;3;1;1;2;1;3;2;8;2;1;2;3;0;1;0;0;1;1;0;1;0;1;0;1;1;1;2;1;2;3;8;6;4;1;1;1;1;1;8;1;1;2;3;3;3;3;2;2;2;2;1;1;1;1;4;3;1;1;8;8;8;4;1;2;1;2;1;2;2;9;3;42;42;1;3;2;2;3;3;3;3;2;1;14;10;;"nej";2;2;2
9990;5356;1999;2;1972;2;1;2;;9;1;11;2;6;8;2;2;2;2;;2;;2;;1;2;2;;2;;1;2;2;;2;;0;0;0;0;1;0;0;0;1;8;9;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;9;7;1;2;2;1;2;8;1;2;2;1;1;2;2;2;2;2;2;2;2;1;1;3;3;1;3;3;3;1;3;2;2;3;8;2;8;2;1;1;1;0;0;0;1;1;0;1;0;1;0;2;2;2;3;3;3;3;1;3;4;1;1;3;3;1;3;1;1;3;4;2;2;2;2;2;3;2;1;1;1;1;1;1;2;1;5;3;5;3;1;1;3;2;8;3;1;12;3;27;26;1;1;1;2;2;1;3;8;2;1;18;10;;"nej";2;4;2
9990;5356;1999;1;1972;6;1;2;;5;1;8;1;;7;1;2;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;0;0;0;0;0;0;0;0;2;7;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;8;1;3;2;1;2;8;1;2;2;1;1;1;1;1;2;2;1;5;1;1;1;2;3;1;2;2;3;1;1;1;1;3;2;1;8;2;1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;1;3;2;2;3;1;5;1;4;1;8;2;1;1;1;1;8;8;3;3;3;3;3;3;3;1;1;1;1;5;1;1;1;5;8;8;5;1;2;3;8;1;1;1;9;3;27;26;1;1;1;2;2;1;2;2;2;1;20;10;;"nej";2;4;1
9990;5356;1999;2;1958;1;2;1;2;5;2;10;2;9;8;1;2;2;2;;2;;2;;1;2;2;;2;;1;2;2;;1;2;0;0;0;0;1;0;1;0;1;7;8;1;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1;9;9;1;1;2;1;2;4;1;2;2;1;1;1;8;1;8;1;1;7;1;1;2;3;3;1;3;3;2;2;2;3;3;2;1;1;2;1;2;3;0;1;0;1;1;1;0;0;0;1;0;1;1;1;2;2;2;3;1;6;1;4;1;2;1;1;1;1;1;3;2;3;3;1;3;3;3;2;1;1;1;1;6;5;3;1;10;10;10;8;6;1;2;1;1;2;2;9;3;41;40;1;3;2;2;3;3;3;2;2;1;4;10;;"nej";2;2;2
9990;5356;1999;1;1969;6;1;2;;5;1;6;1;;7;1;1;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;0;0;0;0;0;0;0;0;1;8;9;0;1;1;1;0;0;1;0;0;0;0;1;1;1;1;0;1;10;10;1;1;2;1;2;8;3;2;2;2;2;2;2;2;2;2;4;1;2;2;1;3;3;1;3;3;3;1;1;1;1;3;2;1;2;1;2;1;1;0;0;1;0;1;0;0;0;1;1;1;1;1;1;2;2;3;1;8;1;4;1;2;1;2;2;1;1;2;2;3;3;3;2;3;3;2;1;1;1;1;10;1;1;1;6;10;10;10;6;3;1;1;6;1;2;9;3;30;30;1;2;1;2;2;2;2;3;2;1;12;10;;"nej";2;4;2
9990;5356;1999;1;1979;2;1;2;;8;1;6;1;;6;2;2;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;0;0;0;0;0;0;0;0;1;5;8;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;2;5;7;1;3;2;1;2;7;8;2;2;1;1;1;8;8;1;2;2;2;1;8;1;3;3;1;2;3;3;2;1;2;1;3;1;1;2;2;1;1;1;0;0;1;1;1;0;0;0;0;1;2;2;1;2;3;1;3;1;5;1;4;8;3;1;1;8;1;8;2;2;2;3;3;2;3;3;2;1;2;1;1;1;1;1;1;3;1;5;88;1;3;2;2;88;2;2;9;3;20;20;1;1;1;1;1;1;2;1;2;1;4;10;;"nej";2;3;1
9990;5356;1999;2;1959;1;2;1;2;5;1;10;2;4;8;2;2;2;2;;1;1;2;;1;2;2;;2;;1;2;2;;2;;0;0;0;0;0;0;0;0;1;8;9;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;0;1;9;10;1;3;2;1;2;3;1;2;2;1;1;1;2;2;2;1;2;8;1;1;1;3;3;1;3;2;3;1;3;2;3;2;1;1;2;2;1;2;0;1;0;1;1;1;0;0;0;1;0;2;2;1;3;1;3;2;1;5;1;4;1;2;1;1;2;1;1;2;2;3;3;2;2;3;2;3;1;1;1;1;1;1;1;1;6;1;3;8;1;1;3;2;1;2;1;9;3;40;39;1;3;2;2;3;3;3;1;2;1;4;10;;"nej";2;1;2
9990;5356;1999;1;1974;2;1;2;;7;1;10;1;;7;1;2;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;0;0;0;1;1;0;0;0;1;5;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;7;8;1;2;2;1;2;5;1;2;2;2;1;2;2;2;2;2;2;5;2;2;1;3;3;2;2;2;3;1;3;1;1;3;2;1;2;1;2;2;0;1;0;1;0;1;0;0;0;0;0;1;1;1;2;1;1;2;1;3;1;2;1;2;2;1;8;1;1;3;2;3;2;3;2;2;2;2;1;3;1;1;3;3;1;1;10;8;10;7;5;2;3;3;3;2;1;9;3;25;24;1;1;1;1;1;1;2;3;2;1;4;10;;"nej";2;2;2
9990;5356;1999;1;1961;2;1;1;2;5;1;10;1;;8;2;1;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;0;0;0;0;0;0;0;0;8;7;7;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;8;8;1;2;2;1;2;7;1;2;2;2;8;2;2;2;2;2;3;2;2;2;1;3;3;1;1;3;3;1;1;1;1;2;1;1;2;1;2;2;1;1;0;1;0;0;0;0;0;1;0;1;1;1;3;1;3;2;2;4;2;4;1;2;2;1;1;1;1;3;2;2;4;3;2;2;2;4;2;1;1;1;10;1;1;1;10;10;10;10;10;3;1;2;1;1;3;9;3;38;38;1;2;2;2;3;3;3;2;3;1;30;9;;"nej";2;3;2
9990;5356;1999;1;1954;6;1;2;;2;3;1;1;;8;1;1;1;;;;;;;;;;;;;;;;;;;1;1;1;1;1;0;0;1;1;10;10;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;10;10;1;3;2;1;2;5;1;2;2;2;1;2;2;2;2;2;2;1;2;2;1;2;3;1;2;2;3;1;2;1;1;3;1;1;2;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;1;2;3;3;3;3;1;10;2;1;3;3;1;1;2;2;2;3;3;3;2;3;2;4;3;1;1;1;1;1;1;1;1;1;1;5;5;1;1;1;2;1;8;1;4;9;3;45;44;1;3;2;2;4;3;3;2;2;1;6;10;;"nej";2;2;1
9990;5356;1999;2;1969;1;2;2;;4;3;3;2;1;88;3;2;;;2;;2;;2;;2;;2;;2;;2;;2;;2;0;0;0;0;1;0;0;0;2;5;8;0;1;0;1;0;0;0;0;1;0;0;1;1;1;0;0;1;10;5;1;3;2;1;2;8;1;2;2;2;1;2;2;2;2;2;8;2;2;2;1;2;3;1;2;3;3;1;1;1;3;8;1;1;2;2;2;1;1;1;0;1;0;1;0;0;0;1;0;2;2;1;2;2;3;3;1;88;1;4;8;2;2;2;1;1;1;1;8;2;3;3;1;3;3;1;1;1;5;1;1;1;1;1;10;3;4;10;88;2;1;1;24;2;1;9;3;30;29;1;2;1;2;2;2;8;1;2;1;29;9;;"nej";2;4;1
9990;5356;1999;1;1942;1;2;1;2;5;2;10;1;;8;2;2;2;1;1;2;;2;;1;2;2;;2;;2;;2;;2;;0;0;0;0;0;0;0;0;1;7;8;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;9;8;1;3;2;1;2;8;1;8;8;8;1;1;2;2;2;1;2;4;2;1;1;3;3;1;2;3;3;1;2;1;1;3;1;8;2;1;1;2;0;1;0;0;0;1;1;0;0;1;0;1;1;1;3;3;1;3;1;7;1;4;2;2;1;1;1;1;1;3;3;2;3;4;2;3;4;2;1;1;1;1;1;3;1;1;10;10;10;10;1;2;1;1;8;3;1;9;3;57;56;1;4;3;2;5;4;3;2;2;1;1;10;;"nej";2;4;2
9990;5356;1999;2;1972;1;2;1;1;9;1;10;2;6;8;3;1;2;2;;1;2;2;;1;2;2;;2;;2;;2;;2;;0;0;1;0;1;0;0;0;1;10;10;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;0;1;10;8;8;3;3;1;2;3;1;8;2;2;1;1;1;1;1;2;1;10;1;1;1;2;2;1;1;2;3;1;1;1;1;3;2;1;2;3;2;1;0;1;0;1;0;1;0;0;1;1;0;2;2;1;8;2;2;3;1;5;1;4;1;2;8;1;8;1;1;2;2;2;3;2;2;3;3;1;1;1;1;1;1;1;1;1;5;1;5;1;1;1;2;1;88;2;1;9;3;27;26;1;1;1;2;2;1;3;2;2;1;12;10;;"nej";2;1;2
9990;5356;1999;2;1946;1;2;1;4;6;7;10;2;10;8;2;3;2;2;;2;;2;;2;;2;;2;;2;;1;2;2;;0;0;0;0;0;0;0;0;1;5;5;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;;;;1;2;2;1;2;6;1;1;8;8;1;1;2;2;2;8;2;4;2;1;1;3;3;1;3;3;3;1;1;1;1;2;2;1;2;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;2;3;1;4;1;4;1;1;8;1;3;1;1;2;3;2;3;3;2;3;2;2;1;1;1;1;1;1;1;1;8;8;8;4;2;1;5;;88;2;1;8;3;53;52;1;4;2;2;4;4;3;3;2;1;19;10;;"nej";2;3;2
9990;5356;1999;2;1957;2;1;1;2;6;7;10;2;10;8;2;2;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;1;0;0;0;1;0;0;0;1;5;5;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;;;;1;3;2;1;2;5;1;1;1;1;1;1;2;1;2;2;2;9;1;1;1;2;3;1;1;2;3;1;2;2;2;1;1;1;2;3;1;1;1;1;0;0;1;1;0;0;0;1;0;1;1;1;2;2;2;2;2;5;2;8;1;1;1;2;3;1;3;1;3;2;3;3;2;3;3;2;1;1;1;1;1;1;1;1;10;10;10;10;10;2;3;2;4;3;1;8;3;42;42;1;3;2;2;3;3;3;2;8;1;4;10;;"nej";2;2;2
9990;5356;1999;2;1976;2;1;1;1;8;1;8;1;;8;2;2;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;1;0;0;1;1;0;0;0;2;7;8;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;8;5;1;3;2;1;2;6;2;2;2;8;1;8;2;1;1;1;3;2;2;1;1;2;3;1;3;2;2;1;1;1;1;2;1;1;2;2;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;3;1;2;3;1;7;1;3;1;1;2;1;1;1;1;3;1;2;4;1;1;3;2;3;2;4;1;1;2;2;4;2;10;10;10;1;9;3;1;1;2;2;2;8;3;23;23;1;1;1;1;1;1;3;1;1;1;29;9;;"nej";2;3;1
9990;5356;1999;2;1944;1;2;1;2;2;3;5;2;;8;1;3;2;1;1;2;;1;2;1;2;2;;2;;2;;1;2;2;;0;0;0;1;1;0;0;0;8;5;5;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;9;10;1;3;2;1;2;3;1;1;1;1;1;1;2;1;1;1;2;8;1;1;2;3;3;1;2;2;3;1;3;2;1;2;8;1;2;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;3;1;3;3;2;5;1;4;1;2;1;1;8;1;1;2;3;2;4;3;2;3;3;2;10;9;8;10;7;8;9;9;2;4;2;2;5;3;4;3;1;3;1;8;3;55;54;1;4;2;2;5;4;3;8;2;1;25;9;;"nej";2;1;2
